date,site,depth,quadrat,species,quad_size,biomass,weight,Total Length,Blade Length,Diameter,F_group,Notes,lat,long,region,exposure,coastal
8/7/17,Wreck Island,5,3,S. latisima,1,,,30,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,39,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,31,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,35,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,28,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,46,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,20,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,94,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,11,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,21,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,26,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,16,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,47,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,23,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,26,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,16,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,34,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,41,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,49,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,84,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,52,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,212,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,55,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,56,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,61,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,35,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,21,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,16,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,20,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,11,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,30,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,33,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,142,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,29,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,15,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,S. latisima,1,,,13,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,3,Urchin,1,,,,,8,Urchin,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,4,Callophyllus,0.25,2,8,,,,F4,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,4,Chaetomorpha,0.25,2,8,,,,F2,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,4,Chondrus,0.25,26,104,,,,F4,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,4,Coccotylus,0.25,1,4,,,,F4,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,4,Cystoclonium,0.25,2,8,,,,F4,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,4,Phyllophora,0.25,0.1,0.4,,,,F4,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,4,Polysiphonia,0.25,242,968,,,,F2.5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,4,Rhodomella,0.25,1,4,,,,F3.5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,4,S. latisima,1,1210,1210,52,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,4,S. latisima,1,,,77,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,4,S. latisima,1,,,134,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,4,S. latisima,1,,,175,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,4,S. latisima,1,,,150,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,4,S. latisima,1,,,74,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,4,S. latisima,1,,,137,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,4,S. latisima,1,,,92,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,4,S. latisima,1,,,12,,,F5,,44.1239,-68.6375,STN,3,2
8/7/17,Wreck Island,5,4,Urchin,1,,,,,10,Urchin,,44.1239,-68.6375,STN,3,2
8/22/17,Herring Cove - Jonesport,5,1,Alaria,1,62,62,71,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,1,Alaria,1,,,89,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,1,Alaria,1,,,50,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,1,Alaria,1,,,43,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,1,Alaria,1,,,27,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,1,Callophyllus,0.25,1,4,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,1,Ceramium,0.25,26,104,,,,F3.5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,1,Chaetomorpha,0.25,8,32,,,,F2,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,1,Chondrus,0.25,8,32,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,1,Cystoclonium,0.25,9,36,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,1,Devalaria,0.25,2,8,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,1,Graetolupia,0.25,1,4,,,,F3.5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,1,L. digitata,1,97,97,80,67,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,1,Phycodrys,0.25,2,8,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,1,Phyllophora,0.25,6,24,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,1,Polysiphonia,0.25,18,72,,,,F2.5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,1,Porphyra,0.25,120,480,,,,F2,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,1,Ptilota,0.25,0.1,0.4,,,,F3.5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,1,Rhodomella,0.25,7,28,,,,F3.5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,1,Rhodomella,0.25,6,24,,,,F3.5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,1,S. latisima,1,32,32,36,29,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,1,Ulva,0.25,24,96,,,,F3,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,Callophyllus,0.25,0.1,0.4,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,Ceramium,0.25,13,52,,,,F3.5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,Chaetomorpha,0.25,1,4,,,,F2,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,Chondrus,0.25,2,8,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,Corallina,0.25,0.1,0.4,,,,F6,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,Desmaresita,1,45,45,,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,Desmarestia,1,113,113,,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,Enteromorpha,0.25,0.1,0.4,,,,F2,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,Graetolupia,0.25,1,4,,,,F3.5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,L. digitata,1,44,44,24,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,Palmaria,0.25,2,8,,,,F3.5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,Phycodrys,0.25,0.1,0.4,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,Polyides,0.25,2,8,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,Polysiphonia,0.25,7,28,,,,F2.5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,Porphyra,0.25,125,500,,,,F2,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,S. latisima,1,53,53,63,59,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,S. latisima,1,,,35,32,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,S. latisima,1,,,20,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,S. latisima,1,,,12,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,S. latisima,1,,,16,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,S. latisima,1,,,8,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,S. latisima,1,,,13,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,S. latisima,1,,,20,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,S. latisima,1,,,12,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,S. latisima,1,,,12,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,S. latisima,1,,,10,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,S. latisima,1,,,14,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,S. latisima,1,,,15,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,S. latisima,1,,,13,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,S. latisima,1,,,7,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,S. latisima,1,,,10,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,S. latisima,1,,,8,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,S. latisima,1,,,4,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,S. latisima,1,,,4,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,S. latisima,1,,,11,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,S. latisima,1,,,11,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,S. latisima,1,,,10,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,S. latisima,1,,,5,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,S. latisima,1,,,7,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,2,Ulva,0.25,3,12,,,,F3,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,Callophyllus,0.25,8,32,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,Ceramium,0.25,2,8,,,,F3.5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,Chaetomorpha,0.25,4,16,,,,F2,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,Chondrus,0.25,8,32,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,Cystoclonium,0.25,5,20,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,Devalaria,0.25,4,16,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,L. digitata,1,200,200,85,65,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,L. digitata,1,,,54,49,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,L. digitata,1,,,60,54,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,L. digitata,1,,,35,34,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,Phycodrys,0.25,2,8,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,Phyllophora,0.25,7,28,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,Polyides,0.25,0.1,0.4,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,Polysiphonia,0.25,17,68,,,,F2.5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,Porphyra,0.25,105,420,,,,F2,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,Rhodomella,0.25,43,172,,,,F3.5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,S. latisima,1,39,39,44,43,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,S. latisima,1,,,29,27,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,S. latisima,1,,,24,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,S. latisima,1,,,6,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,S. latisima,1,,,5,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,S. latisima,1,,,19,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,S. latisima,1,,,5,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,S. latisima,1,,,11,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,S. latisima,1,,,17,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,S. latisima,1,,,19,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,S. latisima,1,,,22,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,S. latisima,1,,,16,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,S. latisima,1,,,20,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,S. latisima,1,,,12,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,S. latisima,1,,,16,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,S. latisima,1,,,14,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,S. latisima,1,,,19,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,S. latisima,1,,,8,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,S. latisima,1,,,5,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,S. latisima,1,,,4,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,5,3,Ulva,0.25,0.1,0.4,,,,F3,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,1,Callophyllus,0.25,2,8,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,1,Cystoclonium,0.25,3,12,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,1,Juvenile Kelp,1,5,5,,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,1,Palmaria,0.25,2,8,,,,F3.5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,1,Phycodrys,0.25,0.5,2,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,1,Phyllophora,0.25,9,36,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,1,Polysiphonia,0.25,3,12,,,,F2.5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,1,Ptilota,0.25,0.1,0.4,,,,F3.5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,2,Agarum,1,17,17,12,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,2,Agarum,1,,,11,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,2,Agarum,1,,,10,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,2,Agarum,1,,,17,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,2,Agarum,1,,,10,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,2,Agarum,1,,,12,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,2,Callophyllus,0.25,0.5,2,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,2,Cystoclonium,0.25,0.1,0.4,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,2,Graetolupia,0.25,0.1,0.4,,,,F3.5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,2,Juvenile Kelp,1,2,2,10,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,2,Juvenile Kelp,1,,,9,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,2,Juvenile Kelp,1,,,10,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,2,Juvenile Kelp,1,,,6,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,2,Palmaria,0.25,1,4,,,,F3.5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,2,Phycodrys,0.25,5,20,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,2,Phyllophora,0.25,42,168,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,2,Polysiphonia,0.25,6,24,,,,F2.5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,2,Ptilota,0.25,0.5,2,,,,F3.5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,2,Unknown 1,0.25,0.1,0.4,,,,,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,3,Callophyllus,0.25,0.5,2,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,3,Ceramium,0.25,0.1,0.4,,,,F3.5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,3,Ceramium,0.25,0.1,0.4,,,,F3.5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,3,Chaetomorpha,0.25,0.1,0.4,,,,F2,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,3,Cystoclonium,0.25,1,4,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,3,Desmarestia,1,1,1,,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,3,Palmaria,0.25,0.5,2,,,,F3.5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,3,Phycodrys,0.25,0.1,0.4,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,3,Phyllophora,0.25,157,628,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,3,Ptilota,0.25,0.5,2,,,,F3.5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,4,Agarum,1,1,1,,,,F5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,4,Callophyllus,0.25,1,4,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,4,Palmaria,0.25,3,12,,,,F3.5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,4,Phycodrys,0.25,6,24,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,4,Phyllophora,0.25,10,40,,,,F4,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,4,Polysiphonia,0.25,0.1,0.4,,,,F2.5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,4,Ptilota,0.25,0.5,2,,,,F3.5,,44.4828,-67.5262,JNS,4,4
8/22/17,Herring Cove - Jonesport,10,4,Unknown 3,0.25,0.1,0.4,,,,,,44.4828,-67.5262,JNS,4,4
8/23/17,Steele Harbor - Head Harbor (Jonesport),5,1,Agarum,1,198,198,34,,,F5,,44.4828,-67.5262,JNS,4,4
8/23/17,Steele Harbor - Head Harbor (Jonesport),5,1,Agarum,1,,,41,,,F5,,44.4956,-67.5457,JNS,2,3
8/23/17,Steele Harbor - Head Harbor (Jonesport),5,1,Agarum,1,,,92,,,F5,,44.4956,-67.5457,JNS,2,3
8/23/17,Steele Harbor - Head Harbor (Jonesport),5,1,Callophyllus,0.25,8,32,,,,F4,,44.4956,-67.5457,JNS,2,3
8/23/17,Steele Harbor - Head Harbor (Jonesport),5,1,Ceramium,0.25,3,12,,,,F3.5,,44.4956,-67.5457,JNS,2,3
8/23/17,Steele Harbor - Head Harbor (Jonesport),5,1,Coccotylus,0.25,5,20,,,,F4,,44.4956,-67.5457,JNS,2,3
8/23/17,Steele Harbor - Head Harbor (Jonesport),5,1,Corallina,0.25,1,4,,,,F6,,44.4956,-67.5457,JNS,2,3
8/23/17,Steele Harbor - Head Harbor (Jonesport),5,1,Cystoclonium,0.25,4,16,,,,F4,,44.4956,-67.5457,JNS,2,3
8/23/17,Steele Harbor - Head Harbor (Jonesport),5,1,Desmaresita,1,5,5,,,,F5,,44.4956,-67.5457,JNS,2,3
8/23/17,Steele Harbor - Head Harbor (Jonesport),5,1,Fucus,1,7,7,,,,F5,,44.4956,-67.5457,JNS,2,3
8/23/17,Steele Harbor - Head Harbor (Jonesport),5,1,Graetolupia,0.25,0.1,0.4,,,,F3.5,,44.4956,-67.5457,JNS,2,3
8/23/17,Steele Harbor - Head Harbor (Jonesport),5,1,L. digitata,1,287,287,81,51,,F5,,44.4956,-67.5457,JNS,2,3
8/23/17,Steele Harbor - Head Harbor (Jonesport),5,1,Palmaria,0.25,3,12,,,,F3.5,,44.4956,-67.5457,JNS,2,3
8/23/17,Steele Harbor - Head Harbor (Jonesport),5,1,Phycodrys,0.25,0.5,2,,,,F4,,44.4956,-67.5457,JNS,2,3
8/23/17,Steele Harbor - Head Harbor (Jonesport),5,1,Phyllophora,0.25,27,108,,,,F4,,44.4956,-67.5457,JNS,2,3
8/23/17,Steele Harbor - Head Harbor (Jonesport),5,1,Polysiphonia,0.25,1,4,,,,F2.5,,44.4956,-67.5457,JNS,2,3
8/23/17,Steele Harbor - Head Harbor (Jonesport),5,1,Ptilota,0.25,2,8,,,,F3.5,,44.4956,-67.5457,JNS,2,3
8/23/17,Steele Harbor - Head Harbor (Jonesport),5,1,S. latisima,1,4231,4231,85,74,,F5,,44.4956,-67.5457,JNS,2,3
8/23/17,Steele Harbor - Head Harbor (Jonesport),5,1,S. latisima,1,,,136,121,,F5,,44.4956,-67.5457,JNS,2,3
8/23/17,Steele Harbor - Head Harbor (Jonesport),5,1,S. latisima,1,,,230,214,,F5,,44.4956,-67.5457,JNS,2,3
8/23/17,Steele Harbor - Head Harbor (Jonesport),5,1,S. latisima,1,,,151,140,,F5,,44.4956,-67.5457,JNS,2,3
8/23/17,Steele Harbor - Head Harbor (Jonesport),5,1,S. latisima,1,,,68,60,,F5,,44.4956,-67.5457,JNS,2,3
8/23/17,Steele Harbor - Head Harbor (Jonesport),5,1,S. latisima,1,,,50,46,,F5,,44.4956,-67.5457,JNS,2,3
8/23/17,Steele Harbor - Head Harbor (Jonesport),5,1,S. latisima,1,,,173,139,,F5,,44.4956,-67.5457,JNS,2,3
8/23/17,Steele Harbor - Head Harbor (Jonesport),5,1,S. latisima,1,,,127,119,,F5,,44.4956,-67.5457,JNS,2,3
8/23/17,Steele Harbor - Head Harbor (Jonesport),5,1,S. latisima,1,,,149,142,,F5,,44.4956,-67.5457,JNS,2,3
